,userId,movieId,rating,timestamp,Recommendation,Precision,Recall,Accuracy,Evaluation
15162,79026,1617,5.0,891364504,"[608, 1213, 50, 2858, 1089, 1252, 2028, 2762]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
15163,79033,2692,5.0,942239359,"[2997, 2858, 4973, 4226, 3996, 2762, 1089, 1617]",1.0,0.25,0.25,"[0, 0, 0, 0, 0, 2, 0, 2]"
15164,79037,2918,5.0,983762131,"[1968, 2716, 1270, 2797, 1265, 1197, 2791, 2502]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15165,79046,457,5.0,836445243,"[380, 377, 480, 150, 592, 349, 589, 590]",0.4,0.4,0.625,"[2, 0, 0, 1, 2, 1, 0, 1]"
15166,79057,553,5.0,1251430117,"[161, 368, 592, 349, 590, 380, 457, 454]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
15167,79058,991,5.0,846009572,"[1183, 647, 1357, 1041, 41, 800, 1488, 1366]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15168,79067,494,5.0,842043517,"[95, 786, 736, 733, 648, 780, 376, 832]",1.0,0.125,0.125,"[2, 0, 0, 0, 0, 0, 0, 0]"
15169,79070,58559,5.0,1567224136,"[79132, 33794, 59315, 91529, 7153, 2959, 60069, 68157]",1.0,0.5,0.5,"[2, 2, 0, 2, 0, 0, 0, 2]"
15170,79075,180,5.0,982540203,"[223, 4734, 1639, 3052, 3253, 441, 216, 104]",1.0,0.75,0.75,"[2, 0, 2, 2, 2, 0, 2, 2]"
15171,79093,81847,5.0,1430153768,"[106696, 79091, 76093, 95167, 97913, 78499, 81564, 68954]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 0, 2]"
15172,79099,1291,5.0,1014057843,"[1198, 2115, 1196, 1210, 1036, 1270, 1240, 260]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
15173,79101,58078,5.0,1475915044,"[144472, 115907, 59107, 144272, 144610, 144400, 144602, 144582]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15174,79106,288,5.0,844352579,"[253, 592, 47, 296, 165, 380, 292, 153]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 0, 2, 2, 2, 0, 1]"
15175,79107,47610,5.0,1547549058,"[48780, 44191, 73017, 49272, 33794, 49530, 48516, 59315]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15176,79111,1214,5.0,1046241063,"[1200, 1240, 541, 1196, 1198, 924, 1387, 260]",1.0,0.375,0.375,"[0, 2, 0, 0, 2, 2, 0, 0]"
15177,79117,4022,5.0,1297044819,"[3578, 5989, 4963, 4995, 4306, 5349, 5445, 2762]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15178,79121,5952,5.0,1111563514,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15179,79124,1199,5.0,1454810267,"[541, 924, 1206, 750, 1214, 1208, 1080, 1200]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15180,79130,47099,5.0,1457198039,"[64716, 64957, 56174, 31685, 72641, 8529, 49530, 63082]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
15181,79135,4878,5.0,1271985951,"[7361, 2959, 4226, 3949, 6874, 7438, 32587, 2329]",1.0,0.5,0.5,"[0, 2, 2, 0, 2, 2, 0, 0]"
15182,79146,231,5.0,842927668,"[344, 367, 153, 19, 592, 165, 380, 500]",0.5,1.0,1.0,"[2, 1, 1, 2, 1, 2, 1, 2]"
15183,79147,2019,5.0,1263414357,"[3030, 750, 1201, 5291, 1217, 1208, 1252, 923]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
15184,79149,1288,5.0,944951643,"[1394, 1136, 1278, 1079, 2791, 1080, 1220, 750]",1.0,0.25,0.25,"[0, 2, 0, 0, 0, 2, 0, 0]"
15185,79166,21,5.0,833144894,"[457, 380, 300, 592, 377, 349, 357, 590]",0.3333333333333333,0.16666666666666666,0.375,"[0, 1, 0, 1, 0, 2, 0, 0]"
15186,79169,858,5.0,1375045107,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 2, 0]"
15187,79173,69122,5.0,1321636355,"[68157, 72998, 54503, 71535, 58559, 79132, 59315, 73017]",1.0,0.5,0.5,"[0, 0, 2, 2, 2, 2, 0, 0]"
15188,79174,111921,5.0,1490687495,"[96821, 108190, 96588, 104374, 116823, 113604, 117176, 106487]",1.0,0.5,0.5,"[2, 2, 2, 0, 0, 0, 2, 0]"
15189,79182,1035,5.0,1531895442,"[1028, 919, 914, 1380, 953, 1022, 1097, 1947]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 0, 1, 2, 2, 0]"
15190,79194,6213,5.0,1370454252,"[5152, 6595, 4958, 5420, 5107, 5400, 6059, 4866]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15191,79200,1213,5.0,1489346029,"[1221, 858, 1089, 296, 608, 50, 1208, 111]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
15192,79203,1288,5.0,885986593,"[1394, 1136, 1278, 1079, 2791, 1080, 1220, 750]",0.875,1.0,1.0,"[2, 2, 2, 2, 1, 2, 2, 2]"
15193,79216,61,5.0,855991990,"[79, 662, 640, 694, 140, 74, 102, 494]",0.3333333333333333,0.16666666666666666,0.375,"[1, 0, 1, 0, 0, 0, 0, 2]"
15194,79224,480,5.0,1037809888,"[589, 356, 377, 457, 592, 380, 110, 593]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15195,79225,866,5.0,877207547,"[2391, 1179, 800, 1912, 1094, 608, 1120, 1639]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 2, 0, 0]"
15196,79228,1639,5.0,885838999,"[223, 3052, 180, 1500, 1673, 1060, 1923, 3481]",0.0,0.0,0.125,"[0, 0, 0, 0, 1, 0, 0, 0]"
15197,79229,678,5.0,941356030,"[1358, 2391, 1179, 1394, 1617, 1266, 2871, 1834]",0.6,0.5,0.625,"[2, 0, 2, 0, 2, 1, 1, 0]"
15198,79235,2542,5.0,1466656879,"[4011, 1089, 1732, 2959, 778, 2329, 4226, 6874]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 0, 0, 2, 1]"
15199,79252,4424,5.0,964999410,"[2130, 1964, 2239, 2303, 1948, 2238, 1150, 2925]",1.0,0.5,0.5,"[2, 2, 0, 2, 0, 0, 2, 0]"
15200,79259,260,5.0,1449291139,"[1196, 1210, 1198, 2571, 1291, 1270, 1240, 4993]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15201,79263,2706,5.0,978406489,"[2683, 1923, 1517, 4718, 2716, 2762, 1580, 2858]",0.6666666666666666,0.2857142857142857,0.375,"[1, 0, 0, 0, 2, 0, 0, 2]"
15202,79269,1266,5.0,938884621,"[1201, 1090, 1213, 1208, 1387, 1617, 1222, 1214]",1.0,0.375,0.375,"[2, 0, 0, 0, 0, 2, 0, 2]"
15203,79272,480,5.0,996024586,"[589, 356, 377, 457, 592, 380, 110, 593]",1.0,0.25,0.25,"[2, 0, 0, 2, 0, 0, 0, 0]"
15204,79274,2712,5.0,932216344,"[2858, 2997, 3160, 2710, 1206, 1258, 3176, 4848]",0.0,0.0,0.125,"[0, 0, 0, 1, 0, 0, 0, 0]"
15205,79275,6896,5.0,1076278716,"[32853, 6609, 6783, 7396, 5475, 7071, 26366, 32525]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15206,79279,50,5.0,841497838,"[296, 318, 47, 593, 608, 1089, 527, 858]",1.0,0.25,0.25,"[2, 0, 0, 2, 0, 0, 0, 0]"
15207,79281,318,5.0,1340737026,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15208,79286,1356,5.0,916683892,"[1374, 1372, 1376, 1375, 2393, 780, 329, 1210]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
15209,79288,6502,5.0,1189479496,"[53000, 8874, 4878, 6874, 32587, 7360, 48774, 7438]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 2, 0]"
15210,79295,457,5.0,845976018,"[380, 377, 480, 150, 592, 349, 589, 590]",0.5,1.0,1.0,"[2, 2, 2, 1, 1, 1, 1, 2]"
15211,79296,2571,5.0,1447375437,"[2959, 4993, 7153, 1196, 5952, 260, 1198, 3578]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15212,79306,296,5.0,841993133,"[593, 318, 47, 50, 356, 2959, 1089, 608]",0.6666666666666666,0.2857142857142857,0.375,"[2, 2, 0, 0, 1, 0, 0, 0]"
15213,79307,1020,5.0,844520478,"[2082, 3247, 2335, 586, 1021, 500, 1027, 216]",0.5,0.3333333333333333,0.5,"[0, 0, 0, 2, 1, 2, 1, 0]"
15214,79311,66203,5.0,1303946338,"[69406, 56949, 49286, 58047, 70183, 74450, 84374, 56941]",0.0,0.0,0.125,"[0, 1, 0, 0, 0, 0, 0, 0]"
15215,79316,7,5.0,864211866,"[708, 62, 5, 802, 736, 3, 141, 17]",0.5714285714285714,0.8,0.875,"[0, 2, 1, 2, 1, 2, 2, 1]"
15216,79317,8608,5.0,1112333923,"[6072, 44947, 8804, 6456, 6467, 31588, 8786, 49355]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15217,79323,122914,5.0,1564551885,"[201773, 195159, 122910, 122912, 122916, 188301, 122906, 122926]",0.8333333333333334,0.7142857142857143,0.75,"[0, 2, 2, 2, 2, 0, 2, 1]"
15218,79331,44191,5.0,1293498448,"[33794, 32587, 58559, 48780, 6874, 7153, 59315, 7438]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15219,79347,60,5.0,836541149,"[317, 158, 455, 2, 362, 48, 531, 594]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
15220,79350,2502,5.0,1193280075,"[2918, 1732, 2959, 2716, 1265, 223, 4027, 2858]",1.0,0.375,0.375,"[0, 0, 2, 2, 0, 0, 0, 2]"
15221,79356,26662,5.0,1481466721,"[6350, 5971, 7099, 31658, 26776, 65261, 3000, 5618]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
15222,79357,551,5.0,939039259,"[2291, 588, 364, 595, 2174, 594, 480, 592]",0.6666666666666666,0.2857142857142857,0.375,"[0, 1, 0, 2, 0, 2, 0, 0]"
15223,79366,912,5.0,988355688,"[923, 904, 908, 913, 750, 1247, 903, 919]",1.0,0.75,0.75,"[2, 0, 2, 2, 2, 2, 0, 2]"
15224,79367,858,5.0,1085511885,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 2, 2, 1, 0, 2, 0]"
15225,79375,84152,5.0,1447378974,"[85414, 96610, 111759, 106782, 79132, 109487, 74458, 134130]",0.0,0.0,0.125,"[0, 0, 0, 0, 1, 0, 0, 0]"
15226,79387,260,5.0,1352173776,"[1196, 1210, 1198, 2571, 1291, 1270, 1240, 4993]",1.0,0.5,0.5,"[2, 0, 2, 2, 2, 0, 0, 0]"
15227,79396,593,5.0,1563108546,"[296, 318, 356, 47, 50, 527, 480, 457]",1.0,0.75,0.75,"[2, 2, 2, 2, 0, 2, 0, 2]"
15228,79400,54259,5.0,1216720166,"[56171, 34405, 54001, 41566, 59315, 50872, 45722, 56152]",1.0,0.625,0.625,"[2, 2, 2, 2, 0, 0, 2, 0]"
15229,79410,5445,5.0,1031795309,"[5349, 4963, 5418, 4993, 5952, 3793, 6539, 6365]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15230,79413,903,5.0,1165227388,"[904, 908, 1219, 923, 1252, 912, 913, 750]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15231,79415,1704,5.0,1452732496,"[2028, 2762, 2571, 1682, 318, 2858, 2959, 1961]",1.0,0.5,0.5,"[2, 0, 0, 0, 2, 2, 2, 0]"
15232,79423,3481,5.0,1160251112,"[3897, 2997, 4027, 4979, 4034, 3996, 2858, 6711]",1.0,0.25,0.25,"[2, 0, 0, 0, 2, 0, 0, 0]"
15233,79429,3703,5.0,1505505948,"[3702, 3704, 3527, 2985, 2916, 1200, 1240, 1214]",0.875,1.0,1.0,"[2, 1, 2, 2, 2, 2, 2, 2]"
15234,79435,113829,5.0,1509220584,"[95088, 113741, 112421, 94799, 109740, 95135, 105835, 94896]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15235,79438,589,5.0,1436738067,"[480, 1240, 377, 457, 110, 356, 380, 592]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 2, 2, 0]"
15236,79439,99114,5.0,1432980710,"[68157, 91529, 106782, 79132, 109487, 74458, 122882, 58559]",1.0,0.75,0.75,"[2, 2, 0, 2, 2, 2, 0, 2]"
15237,79445,1196,5.0,1454106936,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",0.8,0.5714285714285714,0.625,"[2, 2, 1, 2, 2, 0, 0, 0]"
15238,79448,5445,5.0,1460276328,"[5349, 4963, 5418, 4993, 5952, 3793, 6539, 6365]",0.0,0.0,0.75,"[1, 1, 0, 1, 1, 1, 1, 0]"
15239,79449,367,5.0,839674175,"[344, 500, 377, 231, 480, 592, 153, 586]",0.2857142857142857,0.6666666666666666,0.875,"[2, 0, 1, 1, 2, 1, 1, 1]"
15240,79450,516,5.0,846195712,"[542, 450, 415, 489, 368, 419, 360, 361]",0.5,0.14285714285714285,0.25,"[0, 0, 1, 0, 2, 0, 0, 0]"
15241,79459,164179,5.0,1497235588,"[134130, 109487, 115713, 166528, 168252, 176371, 168250, 122922]",0.5,0.14285714285714285,0.25,"[1, 2, 0, 0, 0, 0, 0, 0]"
15242,79469,535,5.0,1223335776,"[194, 348, 162, 538, 45, 373, 509, 2289]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15243,79470,150,5.0,827887703,"[457, 590, 380, 592, 480, 356, 110, 377]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15244,79474,903,5.0,1091300072,"[904, 908, 1219, 923, 1252, 912, 913, 750]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15245,79489,1374,5.0,1378468579,"[1376, 1375, 1372, 1371, 1356, 1373, 1200, 1240]",1.0,0.5,0.5,"[2, 0, 0, 0, 2, 0, 2, 2]"
15246,79491,1254,5.0,938884912,"[913, 1283, 1284, 969, 1212, 1945, 1204, 908]",1.0,0.625,0.625,"[2, 0, 2, 2, 2, 2, 0, 0]"
15247,79492,588,5.0,833961999,"[595, 364, 592, 480, 153, 150, 380, 344]",0.625,1.0,1.0,"[2, 2, 1, 2, 2, 2, 1, 1]"
15248,79507,67087,5.0,1261127150,"[63131, 58998, 52973, 61024, 54503, 60756, 67734, 62434]",1.0,0.5,0.5,"[2, 0, 0, 2, 2, 2, 0, 0]"
15249,79509,2739,5.0,1371824681,"[1962, 1958, 1955, 2312, 2352, 1674, 1956, 1124]",1.0,0.375,0.375,"[2, 2, 0, 0, 0, 0, 0, 2]"
15250,79510,920,5.0,1467256983,"[919, 912, 953, 914, 1247, 969, 1035, 899]",1.0,0.875,0.875,"[2, 2, 2, 2, 2, 0, 2, 2]"
15251,79511,678,5.0,969037186,"[1358, 2391, 1179, 1394, 1617, 1266, 2871, 1834]",1.0,0.25,0.25,"[0, 0, 0, 2, 2, 0, 0, 0]"
15252,79514,165,5.0,839018002,"[380, 592, 434, 377, 153, 457, 349, 292]",0.42857142857142855,0.75,0.875,"[2, 2, 0, 2, 1, 1, 1, 1]"
15253,79534,912,5.0,953146332,"[923, 904, 908, 913, 750, 1247, 903, 919]",0.8333333333333334,0.7142857142857143,0.75,"[0, 2, 2, 2, 0, 1, 2, 2]"
15254,79551,1704,5.0,1467490877,"[2028, 2762, 2571, 1682, 318, 2858, 2959, 1961]",0.6666666666666666,0.6666666666666666,0.75,"[2, 0, 2, 1, 2, 1, 2, 0]"
15255,79558,726,5.0,861109850,"[113, 731, 1006, 706, 703, 732, 61, 630]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15256,79564,3415,5.0,1260743242,"[26150, 26578, 7759, 32892, 1232, 3503, 7327, 7938]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
15257,79576,671,5.0,1112409417,"[663, 1391, 1356, 1215, 1073, 1405, 32, 223]",0.6666666666666666,0.6666666666666666,0.75,"[0, 0, 2, 2, 2, 1, 2, 1]"
15258,79578,339,5.0,835458579,"[539, 185, 597, 587, 454, 380, 590, 292]",1.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]"
15259,79582,296,5.0,1542742163,"[593, 318, 47, 50, 356, 2959, 1089, 608]",0.75,0.42857142857142855,0.5,"[1, 2, 0, 2, 0, 2, 0, 0]"
15260,79583,4310,5.0,1030684977,"[3753, 4270, 4018, 4369, 4022, 5010, 3717, 4367]",1.0,0.25,0.25,"[2, 0, 0, 0, 0, 2, 0, 0]"
15261,79586,4975,5.0,1133461161,"[5445, 4370, 3994, 5502, 4720, 6365, 4995, 4963]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15262,79597,148881,5.0,1469144761,"[99764, 183437, 157373, 169252, 170635, 139855, 140816, 174703]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15263,79599,58559,5.0,1447362909,"[79132, 33794, 59315, 91529, 7153, 2959, 60069, 68157]",1.0,0.375,0.375,"[0, 0, 2, 2, 2, 0, 0, 0]"
15264,79603,1221,5.0,1114688261,"[858, 1213, 1193, 1208, 1089, 1198, 296, 111]",1.0,0.375,0.375,"[2, 0, 0, 0, 2, 0, 2, 0]"
15265,79607,527,5.0,834156375,"[318, 593, 356, 296, 50, 110, 2028, 858]",1.0,0.75,0.75,"[2, 2, 2, 2, 2, 2, 0, 0]"
15266,79615,1275,5.0,1505064351,"[1127, 1240, 1374, 1200, 1291, 1587, 2000, 2916]",0.625,1.0,1.0,"[2, 2, 1, 2, 2, 1, 1, 2]"
15267,79624,110,5.0,943307041,"[356, 480, 589, 457, 318, 593, 296, 150]",0.8,0.5714285714285714,0.625,"[2, 0, 0, 1, 2, 2, 0, 2]"
15268,79625,64614,5.0,1265114159,"[68157, 55820, 48516, 58559, 63082, 70286, 74458, 69122]",0.8,0.5714285714285714,0.625,"[2, 0, 2, 2, 0, 2, 0, 1]"
15269,79634,608,5.0,1197774989,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 0, 2, 0]"
15270,79636,6377,5.0,1199788725,"[4886, 8961, 4306, 6539, 7153, 5952, 4993, 8360]",1.0,0.875,0.875,"[2, 2, 2, 0, 2, 2, 2, 2]"
15271,79637,858,5.0,862568605,"[1221, 1213, 1193, 296, 260, 1198, 2571, 318]",1.0,0.25,0.25,"[0, 0, 0, 2, 2, 0, 0, 0]"
15272,79638,318,5.0,1447023973,"[296, 593, 356, 527, 50, 2571, 110, 47]",1.0,0.75,0.75,"[2, 2, 2, 0, 2, 0, 2, 2]"
15273,79651,35,5.0,845050945,"[331, 515, 85, 28, 299, 412, 272, 534]",0.6666666666666666,0.2857142857142857,0.375,"[0, 2, 0, 0, 1, 0, 2, 0]"
15274,79663,2858,5.0,965853463,"[2959, 2762, 2571, 2997, 296, 4226, 2329, 593]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15275,79669,5952,5.0,1530873445,"[4993, 7153, 2571, 6539, 4306, 3578, 2959, 33794]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
15276,79671,1196,5.0,944903618,"[260, 1210, 1198, 1291, 2571, 1270, 1240, 1214]",0.8333333333333334,0.7142857142857143,0.75,"[2, 2, 0, 0, 2, 1, 2, 2]"
15277,79675,608,5.0,841958088,"[296, 50, 593, 1089, 1213, 32, 858, 1617]",0.75,0.42857142857142855,0.5,"[2, 2, 1, 0, 0, 2, 0, 0]"
15278,79683,1206,5.0,1134686198,"[924, 1258, 541, 1089, 1222, 750, 1208, 1214]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
15279,79687,1208,5.0,1023511066,"[1222, 924, 1206, 541, 750, 1089, 111, 1213]",1.0,0.875,0.875,"[2, 2, 2, 2, 0, 2, 2, 2]"
15280,79691,849,5.0,844106639,"[1129, 1391, 786, 880, 379, 780, 1356, 733]",1.0,0.5,0.5,"[2, 0, 2, 0, 0, 2, 0, 2]"
15281,79694,1225,5.0,955319060,"[1247, 1208, 1193, 923, 919, 912, 924, 1079]",0.8333333333333334,0.7142857142857143,0.75,"[2, 0, 2, 2, 2, 1, 0, 2]"
15282,79695,70286,5.0,1384151270,"[68157, 72998, 68237, 79132, 60684, 58559, 68358, 60069]",1.0,0.5,0.5,"[2, 0, 2, 2, 0, 0, 0, 2]"
15283,79703,78499,5.0,1450717526,"[68954, 60069, 76093, 50872, 79132, 89745, 134853, 79091]",0.3333333333333333,0.16666666666666666,0.375,"[2, 1, 0, 0, 1, 0, 0, 0]"
15284,79709,2289,5.0,975121566,"[1179, 2243, 2599, 1171, 2064, 2108, 2973, 1394]",0.75,0.42857142857142855,0.5,"[0, 2, 1, 2, 0, 2, 0, 0]"
15285,79710,68954,5.0,1445280571,"[60069, 78499, 50872, 79132, 72998, 58559, 76093, 59315]",1.0,0.25,0.25,"[2, 2, 0, 0, 0, 0, 0, 0]"
15286,79711,5093,5.0,1176838361,"[3986, 5400, 4958, 5507, 4531, 6595, 5313, 6213]",1.0,0.625,0.625,"[2, 2, 0, 2, 0, 2, 2, 0]"
15287,79716,63113,5.0,1486760519,"[49272, 96079, 45186, 136020, 91630, 59615, 53972, 60074]",0.5,0.6,0.75,"[2, 2, 1, 0, 1, 2, 1, 0]"
15288,79723,1307,5.0,1170344676,"[1079, 1265, 1259, 1097, 2797, 1197, 1270, 919]",1.0,0.25,0.25,"[0, 0, 0, 0, 0, 2, 2, 0]"
15289,79727,454,5.0,837446869,"[350, 457, 349, 587, 377, 590, 292, 185]",0.75,1.0,1.0,"[2, 2, 2, 1, 2, 2, 1, 2]"
15290,79730,4878,5.0,1201296513,"[7361, 2959, 4226, 3949, 6874, 7438, 32587, 2329]",1.0,0.25,0.25,"[0, 2, 2, 0, 0, 0, 0, 0]"
15291,79731,508,5.0,851262146,"[539, 587, 357, 597, 500, 454, 150, 590]",1.0,0.375,0.375,"[0, 0, 0, 0, 2, 0, 2, 2]"
15292,79732,1201,5.0,1473171869,"[2951, 3681, 1208, 1222, 1266, 1214, 1221, 541]",0.75,1.0,1.0,"[2, 1, 1, 2, 2, 2, 2, 2]"
15293,79733,2144,5.0,938599163,"[2145, 1968, 2248, 2918, 3210, 2915, 2134, 2797]",1.0,0.375,0.375,"[0, 2, 2, 0, 0, 0, 0, 2]"
15294,79735,1280,5.0,1357252036,"[446, 326, 2972, 232, 1041, 1094, 1172, 1132]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15295,79742,6331,5.0,1121399532,"[6380, 6620, 6296, 6867, 7139, 7156, 6385, 6299]",0.25,0.2,0.5,"[0, 1, 2, 0, 0, 0, 1, 1]"
15296,79746,349,5.0,836084646,"[161, 457, 380, 292, 165, 434, 590, 454]",0.7142857142857143,0.8333333333333334,0.875,"[2, 2, 2, 2, 1, 0, 1, 2]"
15297,79749,2858,5.0,1420856276,"[2959, 2762, 2571, 2997, 296, 4226, 2329, 593]",0.8333333333333334,0.7142857142857143,0.75,"[2, 1, 2, 0, 2, 0, 2, 2]"
15298,79750,2644,5.0,976032962,"[2648, 1340, 2654, 2633, 2366, 1348, 5649, 2664]",1.0,0.25,0.25,"[0, 0, 0, 0, 2, 0, 2, 0]"
15299,79764,8335,5.0,1213134086,"[25941, 32525, 25789, 66547, 25751, 32483, 53835, 62245]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15300,79765,1225,5.0,941622517,"[1247, 1208, 1193, 923, 919, 912, 924, 1079]",1.0,0.125,0.125,"[0, 0, 2, 0, 0, 0, 0, 0]"
15301,79772,969,5.0,1019639749,"[913, 912, 1304, 1250, 1254, 908, 1204, 898]",1.0,0.25,0.25,"[0, 2, 2, 0, 0, 0, 0, 0]"
15302,79782,111,5.0,830948905,"[1208, 1213, 1089, 296, 608, 1206, 1193, 858]",1.0,0.125,0.125,"[0, 0, 0, 2, 0, 0, 0, 0]"
15303,79783,110,5.0,1102442595,"[356, 480, 589, 457, 318, 593, 296, 150]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15304,79797,260,5.0,976899190,"[1196, 1210, 1198, 2571, 1291, 1270, 1240, 4993]",1.0,0.125,0.125,"[0, 2, 0, 0, 0, 0, 0, 0]"
15305,79800,1252,5.0,1009734680,"[904, 923, 903, 908, 913, 750, 1208, 1617]",1.0,0.375,0.375,"[0, 2, 0, 0, 2, 0, 0, 2]"
15306,79806,589,5.0,1199042210,"[480, 1240, 377, 457, 110, 356, 380, 592]",0.42857142857142855,0.75,0.875,"[1, 2, 1, 0, 2, 1, 1, 2]"
15307,79807,4973,5.0,1008391016,"[7361, 4226, 2959, 4993, 2858, 6711, 2571, 6874]",1.0,0.625,0.625,"[0, 2, 2, 2, 2, 0, 2, 0]"
15308,79816,87232,5.0,1320015940,"[111362, 89745, 77561, 88140, 110102, 86332, 102125, 112852]",1.0,0.25,0.25,"[0, 0, 0, 2, 0, 2, 0, 0]"
15309,79820,1208,5.0,1199403009,"[1222, 924, 1206, 541, 750, 1089, 111, 1213]",1.0,0.5,0.5,"[2, 0, 0, 0, 2, 2, 0, 2]"
15310,79830,4878,5.0,1112614269,"[7361, 2959, 4226, 3949, 6874, 7438, 32587, 2329]",1.0,0.125,0.125,"[0, 0, 0, 0, 0, 2, 0, 0]"
15311,79832,30707,5.0,1442619816,"[6870, 33166, 4995, 5989, 30812, 6874, 7438, 48516]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15312,79842,261,5.0,1004181775,"[339, 282, 17, 222, 539, 236, 595, 266]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15313,79844,3578,5.0,994971717,"[2571, 4993, 5952, 7153, 2028, 2959, 3793, 2762]",0.6666666666666666,0.2857142857142857,0.375,"[2, 0, 0, 0, 0, 0, 2, 1]"
15314,79850,1704,5.0,1566408396,"[2028, 2762, 2571, 1682, 318, 2858, 2959, 1961]",1.0,0.5,0.5,"[0, 0, 0, 2, 2, 2, 2, 0]"
15315,79860,2019,5.0,1478606302,"[3030, 750, 1201, 5291, 1217, 1208, 1252, 923]",1.0,0.25,0.25,"[0, 0, 2, 0, 0, 2, 0, 0]"
15316,79865,918,5.0,949290753,"[938, 900, 945, 3061, 899, 935, 2565, 901]",1.0,0.25,0.25,"[0, 0, 2, 2, 0, 0, 0, 0]"
15317,79866,176371,5.0,1555058944,"[174055, 164179, 177593, 171763, 168252, 179819, 122916, 182715]",,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
15318,79881,1732,5.0,1546504676,"[1089, 2997, 2959, 4027, 1206, 296, 2858, 608]",1.0,0.5,0.5,"[2, 0, 2, 0, 0, 2, 0, 2]"
